$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",643320697,1,214,940GZZLUEUS,Euston Underground Station,victoria,Victoria,Northbound - Platform 4,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:25:54.4133135Z,490,At Victoria,Walthamstow Central,2025-11-27T11:34:04Z,2025-11-27T11:34:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:00.069Z,2025-11-27T11:25:54Z,0001-01-01T00:00:00,outbound,2025-11-27 11:26:26
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-727108040,1,235,940GZZLUOXC,Oxford Circus Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:25:54.4133135Z,281,Between Kings Cross St. Pancras and Euston,Brixton,2025-11-27T11:30:35Z,2025-11-27T11:30:35Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:01.403Z,2025-11-27T11:25:54Z,0001-01-01T00:00:00,inbound,2025-11-27 11:26:26
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-772655669,1,215,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:25:54.4133135Z,731,Between Walthamstow Central and Blackhorse Road,Brixton,2025-11-27T11:38:05Z,2025-11-27T11:38:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:01.143Z,2025-11-27T11:25:54Z,0001-01-01T00:00:00,inbound,2025-11-27 11:26:26
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1774871508,1,241,940GZZLUOXC,Oxford Circus Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:25:54.4133135Z,371,Between Highbury & Islington and Kings Cross St. P,Brixton,2025-11-27T11:32:05Z,2025-11-27T11:32:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:01.403Z,2025-11-27T11:25:54Z,0001-01-01T00:00:00,inbound,2025-11-27 11:26:26
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2066313310,1,202,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:26:56.7393634Z,1809,At Stockwell,Walthamstow Central,2025-11-27T11:57:05Z,2025-11-27T11:57:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:26:56Z,0001-01-01T00:00:00,,2025-11-27 11:27:28
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1910712191,1,214,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1027,Approaching Green Park,Walthamstow Central,2025-11-27T11:45:05Z,2025-11-27T11:45:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.299Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",967108200,1,214,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1267,Approaching Green Park,Walthamstow Central,2025-11-27T11:49:05Z,2025-11-27T11:49:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-9839306,1,236,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1147,Approaching Oxford Circus,Walthamstow Central,2025-11-27T11:47:05Z,2025-11-27T11:47:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-725993951,1,215,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,1266,At Blackhorse Road,Brixton,2025-11-27T11:49:04Z,2025-11-27T11:49:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.866Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2066444382,1,222,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,607,Between Highbury & Islington and Finsbury Park,Walthamstow Central,2025-11-27T11:38:05Z,2025-11-27T11:38:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1664855596,1,235,940GZZLUVXL,Vauxhall Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,666,At Euston,Brixton,2025-11-27T11:39:04Z,2025-11-27T11:39:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.932Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1013975321,1,212,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,906,At Warren Street,Brixton,2025-11-27T11:43:04Z,2025-11-27T11:43:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.281Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",163047951,1,241,940GZZLUPCO,Pimlico Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,726,At Kings Cross St. Pancras,Brixton,2025-11-27T11:40:04Z,2025-11-27T11:40:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.085Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-821716780,1,220,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,246,At Tottenham Hale,Walthamstow Central,2025-11-27T11:32:04Z,2025-11-27T11:32:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1204771725,1,226,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,426,At Victoria,Brixton,2025-11-27T11:35:04Z,2025-11-27T11:35:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.281Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-613280984,1,202,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1086,At Stockwell,Walthamstow Central,2025-11-27T11:46:04Z,2025-11-27T11:46:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.092Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2038802089,1,237,940GZZLUPCO,Pimlico Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,36,Approaching Vauxhall,Walthamstow Central,2025-11-27T11:28:34Z,2025-11-27T11:28:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.085Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-411862267,1,223,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1027,At Warren Street,Walthamstow Central,2025-11-27T11:45:05Z,2025-11-27T11:45:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",659843183,1,230,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,1086,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T11:46:04Z,2025-11-27T11:46:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:05.796Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-727108040,1,235,940GZZLUOXC,Oxford Circus Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,187,At Euston,Brixton,2025-11-27T11:31:05Z,2025-11-27T11:31:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.694Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-679529722,1,226,940GZZLUPCO,Pimlico Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,96,At Victoria,Brixton,2025-11-27T11:29:34Z,2025-11-27T11:29:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.085Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",435761010,1,227,940GZZLUOXC,Oxford Circus Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,427,At Highbury & Islington,Brixton,2025-11-27T11:35:05Z,2025-11-27T11:35:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.694Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1046391086,1,241,940GZZLUEUS,Euston Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,36,At Kings Cross St. Pancras,Brixton,2025-11-27T11:28:34Z,2025-11-27T11:28:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.822Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1517044404,1,223,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,847,At Warren Street,Walthamstow Central,2025-11-27T11:42:05Z,2025-11-27T11:42:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.244Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1711307490,1,214,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,606,Approaching Green Park,Walthamstow Central,2025-11-27T11:38:04Z,2025-11-27T11:38:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.092Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",382415324,1,227,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,1206,At Highbury & Islington,Brixton,2025-11-27T11:48:04Z,2025-11-27T11:48:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.281Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1358684937,1,203,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,37,Between Green Park and Victoria,Brixton,2025-11-27T11:28:35Z,2025-11-27T11:28:35Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.866Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1775985613,1,241,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,547,At Kings Cross St. Pancras,Brixton,2025-11-27T11:37:05Z,2025-11-27T11:37:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.866Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1868561313,1,230,940GZZLUGPK,Green Park Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,607,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T11:38:05Z,2025-11-27T11:38:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.605Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-681559394,1,230,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,36,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T11:28:34Z,2025-11-27T11:28:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.891Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",643976007,1,224,940GZZLUSVS,Seven Sisters Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1147,Approaching Pimlico,Walthamstow Central,2025-11-27T11:47:05Z,2025-11-27T11:47:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.512Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",567372181,1,205,940GZZLUWRR,Warren Street Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,186,Between Highbury & Islington and Kings Cross St. P,Brixton,2025-11-27T11:31:04Z,2025-11-27T11:31:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:10.146Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-418154780,1,210,940GZZLUPCO,Pimlico Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,1026,Between Seven Sisters and Finsbury Park,Brixton,2025-11-27T11:45:04Z,2025-11-27T11:45:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.085Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1727626618,1,231,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,1506,Departed Seven Sisters,Brixton,2025-11-27T11:53:04Z,2025-11-27T11:53:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.281Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",238343187,1,237,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,966,Approaching Vauxhall,Walthamstow Central,2025-11-27T11:44:04Z,2025-11-27T11:44:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.092Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2066706523,1,212,940GZZLUVXL,Vauxhall Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,606,At Warren Street,Brixton,2025-11-27T11:38:04Z,2025-11-27T11:38:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.932Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1368410265,1,237,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,1627,Approaching Vauxhall,Walthamstow Central,2025-11-27T11:55:05Z,2025-11-27T11:55:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:09.071Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2093941566,1,205,940GZZLUEUS,Euston Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,96,Between Highbury & Islington and Kings Cross St. P,Brixton,2025-11-27T11:29:34Z,2025-11-27T11:29:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.822Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-613280983,1,202,940GZZLUGPK,Green Park Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,427,At Stockwell,Walthamstow Central,2025-11-27T11:35:05Z,2025-11-27T11:35:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.605Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-613477592,1,232,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,307,At Tottenham Hale,Brixton,2025-11-27T11:33:05Z,2025-11-27T11:33:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.092Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-726125023,1,235,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T11:27:58.1592754Z,487,At Euston,Brixton,2025-11-27T11:36:05Z,2025-11-27T11:36:05Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.866Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",480324737,1,237,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T11:27:58.1592754Z,726,Approaching Vauxhall,Walthamstow Central,2025-11-27T11:40:04Z,2025-11-27T11:40:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.257Z,2025-11-27T11:27:58Z,0001-01-01T00:00:00,outbound,2025-11-27 11:28:30
