$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,direction,bearing,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1915507999,1,232,940GZZLUCHX,Charing Cross Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,139,South of Oxford Circus,Elephant and Castle,2025-11-27T12:48:19Z,2025-11-27T12:48:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:10.276Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1620547129,1,225,940GZZLULBN,Lambeth North Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,1459,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:10:19Z,2025-11-27T13:10:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:14.139Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1619170864,1,205,940GZZLUKEN,Kenton Underground Station,bakerloo,Bakerloo,Northbound - Platform 2,outbound,,940GZZLUHAW,Harrow & Wealdstone Underground Station,2025-11-27T12:46:00.9965995Z,499,At Stonebridge Park Platform 2,Harrow and Wealdstone,2025-11-27T12:54:19Z,2025-11-27T12:54:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:13.224Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1062265478,1,225,940GZZLUEMB,Embankment Underground Station,bakerloo,Bakerloo,Southbound - Platform 6,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,1279,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:07:19Z,2025-11-27T13:07:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:12.048Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",160302987,1,236,940GZZLUCHX,Charing Cross Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUSGP,Stonebridge Park Underground Station,2025-11-27T12:46:00.9965995Z,229,At Lambeth North Platform 1,Stonebridge Park,2025-11-27T12:49:49Z,2025-11-27T12:49:49Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:10.276Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",726928087,1,203,940GZZLURGP,Regent's Park Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T12:46:00.9965995Z,439,At Embankment Platform 5,Queen's Park,2025-11-27T12:53:19Z,2025-11-27T12:53:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.6Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-410059286,1,205,940GZZLUSKT,South Kenton Underground Station,bakerloo,Bakerloo,Northbound - Platform 2,outbound,,940GZZLUHAW,Harrow & Wealdstone Underground Station,2025-11-27T12:46:00.9965995Z,378,At Stonebridge Park Platform 2,Harrow and Wealdstone,2025-11-27T12:52:18Z,2025-11-27T12:52:18Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.93Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2001426148,1,242,940GZZLUOXC,Oxford Circus Underground Station,bakerloo,Bakerloo,Southbound - Platform 3,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,378,Between Paddington and Edgware Road,Elephant and Castle,2025-11-27T12:52:18Z,2025-11-27T12:52:18Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:16.022Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1553450454,1,203,940GZZLUMVL,Maida Vale Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T12:46:00.9965995Z,1039,At Embankment Platform 5,Queen's Park,2025-11-27T13:03:19Z,2025-11-27T13:03:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:14.626Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1557098089,1,236,940GZZLUMYB,Marylebone Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUSGP,Stonebridge Park Underground Station,2025-11-27T12:46:00.9965995Z,798,At Lambeth North Platform 1,Stonebridge Park,2025-11-27T12:59:18Z,2025-11-27T12:59:18Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:15.284Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-309889558,1,201,940GZZLUSGP,Stonebridge Park Underground Station,bakerloo,Bakerloo,Southbound - Platform 1,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,48,Stonebridge Park Depot,Elephant and Castle,2025-11-27T12:46:48Z,2025-11-27T12:46:48Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:20.449Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-310086166,1,211,940GZZLUSGP,Stonebridge Park Underground Station,bakerloo,Bakerloo,Northbound - Platform 2,outbound,,940GZZLUHAW,Harrow & Wealdstone Underground Station,2025-11-27T12:46:00.9965995Z,799,At Maida Vale Platform 1,Harrow and Wealdstone,2025-11-27T12:59:19Z,2025-11-27T12:59:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:20.449Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",389734200,1,212,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,1219,Left Queen's Park,Elephant and Castle,2025-11-27T13:06:19Z,2025-11-27T13:06:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:21.228Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2021673032,1,212,940GZZLULBN,Lambeth North Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,1339,Left Queen's Park,Elephant and Castle,2025-11-27T13:08:19Z,2025-11-27T13:08:19Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:14.139Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-660159733,1,232,940GZZLUEMB,Embankment Underground Station,bakerloo,Bakerloo,Southbound - Platform 6,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,198,South of Oxford Circus,Elephant and Castle,2025-11-27T12:49:18Z,2025-11-27T12:49:18Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:12.048Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2001819379,1,232,940GZZLUPCC,Piccadilly Circus Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:46:00.9965995Z,18,South of Oxford Circus,Elephant and Castle,2025-11-27T12:46:18Z,2025-11-27T12:46:18Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:18.143Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1131374725,1,203,940GZZLUQPS,Queen's Park Underground Station,bakerloo,Bakerloo,Northbound - Platform 3,,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T12:46:00.9965995Z,1338,At Embankment Platform 5,Queen's Park,2025-11-27T13:08:18Z,2025-11-27T13:08:18Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:45:19.04Z,2025-11-27T12:46:00Z,0001-01-01T00:00:00,2025-11-27 12:46:32
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1706640660,1,221,940GZZLUMVL,Maida Vale Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,372,Queen's Park North Sidings,Elephant and Castle,2025-11-27T12:53:14Z,2025-11-27T12:53:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:24.346Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-570833963,1,221,940GZZLULBN,Lambeth North Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1634,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:14:16Z,2025-11-27T13:14:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:16.723Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1664624813,1,203,940GZZLUBST,Baker Street Underground Station,bakerloo,Bakerloo,Northbound - Platform 9,outbound,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T12:47:02.7165418Z,435,Between Charing Cross and Piccadilly Circus,Queen's Park,2025-11-27T12:54:17Z,2025-11-27T12:54:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:13.195Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-974248435,1,231,940GZZLUKPK,Kilburn Park Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1515,Harrow & Wealdstone Siding,Elephant and Castle,2025-11-27T13:12:17Z,2025-11-27T13:12:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:16.248Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2109753494,1,221,940GZZLUERB,Edgware Road (Bakerloo) Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,734,Queen's Park North Sidings,Elephant and Castle,2025-11-27T12:59:16Z,2025-11-27T12:59:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:13.899Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-682893694,1,221,940GZZLUCHX,Charing Cross Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1395,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:10:17Z,2025-11-27T13:10:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:13.523Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2051139649,1,221,940GZZLUQPS,Queen's Park Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,162,Queen's Park North Sidings,Elephant and Castle,2025-11-27T12:49:44Z,2025-11-27T12:49:44Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:29.318Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2109819030,1,221,940GZZLUEMB,Embankment Underground Station,bakerloo,Bakerloo,Southbound - Platform 6,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1454,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:11:16Z,2025-11-27T13:11:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:14.917Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-571620388,1,231,940GZZLUKEN,Kenton Underground Station,bakerloo,Bakerloo,Southbound - Platform 1,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,134,Harrow & Wealdstone Siding,Elephant and Castle,2025-11-27T12:49:16Z,2025-11-27T12:49:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:15.804Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1927563810,1,231,940GZZLUHAW,Harrow & Wealdstone Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,45,Harrow & Wealdstone Siding,Elephant and Castle,2025-11-27T12:47:47Z,2025-11-27T12:47:47Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:15.356Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2066517664,1,236,940GZZLUBST,Baker Street Underground Station,bakerloo,Bakerloo,Northbound - Platform 9,outbound,,940GZZLUSGP,Stonebridge Park Underground Station,2025-11-27T12:47:02.7165418Z,675,At Waterloo Platform 3,Stonebridge Park,2025-11-27T12:58:17Z,2025-11-27T12:58:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:13.195Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-310020627,1,221,940GZZLURGP,Regent's Park Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,972,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:03:14Z,2025-11-27T13:03:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:29.94Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1620069317,1,221,940GZZLUWKA,Warwick Avenue Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,493,Queen's Park North Sidings,Elephant and Castle,2025-11-27T12:55:15Z,2025-11-27T12:55:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:31.369Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1705592170,1,231,940GZZLUKSL,Kensal Green Underground Station,bakerloo,Bakerloo,Southbound - Platform 1,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1155,Harrow & Wealdstone Siding,Elephant and Castle,2025-11-27T13:06:17Z,2025-11-27T13:06:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:15.66Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1262406526,1,240,940GZZLUBST,Baker Street Underground Station,bakerloo,Bakerloo,Southbound - Platform 8,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1395,At Stonebridge Park Platform 1,Elephant and Castle,2025-11-27T13:10:17Z,2025-11-27T13:10:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:13.195Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1304210267,1,221,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1512,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:12:14Z,2025-11-27T13:12:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:32.689Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2113226910,1,221,940GZZLUMYB,Marylebone Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,792,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:00:14Z,2025-11-27T13:00:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:25.234Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",768181351,1,221,940GZZLUPAH,Paddington (H&C Line)-Underground,bakerloo,Bakerloo,Southbound - Platform 4,,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,553,Queen's Park North Sidings,Elephant and Castle,2025-11-27T12:56:15Z,2025-11-27T12:56:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:27.789Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-572013615,1,231,940GZZLUHSN,Harlesden Underground Station,bakerloo,Bakerloo,Southbound - Platform 1,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,854,Harrow & Wealdstone Siding,Elephant and Castle,2025-11-27T13:01:16Z,2025-11-27T13:01:16Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:15.262Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-768156306,1,221,940GZZLUPCC,Piccadilly Circus Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1213,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:07:15Z,2025-11-27T13:07:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:28.535Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-768746119,1,221,940GZZLUOXC,Oxford Circus Underground Station,bakerloo,Bakerloo,Southbound - Platform 3,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,1093,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:05:15Z,2025-11-27T13:05:15Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:46:26.749Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1511434345,1,221,940GZZLUBST,Baker Street Underground Station,bakerloo,Bakerloo,Southbound - Platform 8,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,915,Queen's Park North Sidings,Elephant and Castle,2025-11-27T13:02:17Z,2025-11-27T13:02:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:13.195Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-905822428,1,234,940GZZLUEAC,Elephant & Castle Underground Station,bakerloo,Bakerloo,Northbound - Platform 4,outbound,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T12:47:02.7165418Z,12,At Platform,Queen's Park,2025-11-27T12:47:14Z,2025-11-27T12:47:14Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:14.356Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-975100403,1,221,940GZZLUKPK,Kilburn Park Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T12:47:02.7165418Z,315,Queen's Park North Sidings,Elephant and Castle,2025-11-27T12:52:17Z,2025-11-27T12:52:17Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T12:47:16.248Z,2025-11-27T12:47:02Z,0001-01-01T00:00:00,2025-11-27 12:47:34
