$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,destinationNaptanId,destinationName,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2032440966,1,000,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T11:27:57.962793Z,1746,Between Rayners Lane and West Harrow,Check Front of Train,2025-11-27T11:57:03Z,2025-11-27T11:57:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.57Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1276931176,1,406,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,487,Between Baker Street and Great Portland Street,Aldgate,2025-11-27T11:36:04Z,2025-11-27T11:36:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.501Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1269497628,1,000,940GZZLUEAE,Eastcote Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,156,Between West Harrow and Rayners Lane,Uxbridge,2025-11-27T11:30:33Z,2025-11-27T11:30:33Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.787Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-651909845,1,430,940GZZLURSM,Ruislip Manor Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,1026,Between Neasden and Wembley Park,Uxbridge,2025-11-27T11:45:03Z,2025-11-27T11:45:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.748Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-759856284,1,434,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,786,At Aldgate Platform 3,Uxbridge,2025-11-27T11:41:03Z,2025-11-27T11:41:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.761Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1938723284,1,000,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,487,Between Northwick Park and Harrow-on-the-Hill,Amersham,2025-11-27T11:36:04Z,2025-11-27T11:36:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.138Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUAMS,Amersham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-738942487,1,423,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 4,,2025-11-27T11:27:57.962793Z,607,Between Willesden Green and Finchley Road,Baker Street,2025-11-27T11:38:04Z,2025-11-27T11:38:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.31Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1411041879,1,433,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,187,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:31:04Z,2025-11-27T11:31:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.501Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2011378907,1,405,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,1086,Between Liverpool Street and Aldgate,Check Front of Train,2025-11-27T11:46:03Z,2025-11-27T11:46:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.761Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1684327506,1,000,940GZZLUICK,Ickenham Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,37,Between Ruislip and Ickenham,Uxbridge,2025-11-27T11:28:34Z,2025-11-27T11:28:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.377Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1944818130,1,450,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound Fast - Platform 3,,2025-11-27T11:27:57.962793Z,126,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T11:30:03Z,2025-11-27T11:30:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.101Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1685572702,1,000,940GZZLUMPK,Moor Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 3,,2025-11-27T11:27:57.962793Z,786,Between Northwick Park and Harrow-on-the-Hill,Amersham,2025-11-27T11:41:03Z,2025-11-27T11:41:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.929Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUAMS,Amersham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1471771853,1,435,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,1507,At Barbican Platform 1,Check Front of Train,2025-11-27T11:53:04Z,2025-11-27T11:53:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.31Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",219692274,1,434,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,156,At Aldgate Platform 3,Uxbridge,2025-11-27T11:30:33Z,2025-11-27T11:30:33Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.794Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1567816872,1,431,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,1326,Between Baker Street and Finchley Road,Uxbridge,2025-11-27T11:50:03Z,2025-11-27T11:50:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:08Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1004097740,1,000,940GZZLURYL,Rayners Lane Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,367,Between Ickenham and Ruislip,Check Front of Train,2025-11-27T11:34:04Z,2025-11-27T11:34:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.419Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1119974018,1,435,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,247,At Barbican Platform 1,Aldgate,2025-11-27T11:32:04Z,2025-11-27T11:32:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:58.884Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",561315431,1,406,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,907,Between Baker Street and Great Portland Street,Aldgate,2025-11-27T11:43:04Z,2025-11-27T11:43:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:58.884Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1269667181,1,000,940GZZLUWAF,Watford Underground Station,metropolitan,Metropolitan,Southbound - Platform 1,,2025-11-27T11:27:57.962793Z,727,Left Northwood Hills,Watford,2025-11-27T11:40:04Z,2025-11-27T11:40:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.773Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1753216401,1,431,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,67,Between Baker Street and Finchley Road,Uxbridge,2025-11-27T11:29:04Z,2025-11-27T11:29:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.57Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1656943305,1,421,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound Fast - Platform 3,,2025-11-27T11:27:57.962793Z,246,Between Wembley Park and Preston Road,Watford,2025-11-27T11:32:03Z,2025-11-27T11:32:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.101Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",560594535,1,436,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,487,At Kings Cross St. Pancras Platform 2,Check Front of Train,2025-11-27T11:36:04Z,2025-11-27T11:36:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:58.884Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1886360628,1,437,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,1086,Between Finchley Road and Baker Street,Check Front of Train,2025-11-27T11:46:03Z,2025-11-27T11:46:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:58.884Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1120694914,1,405,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 3,,2025-11-27T11:27:57.962793Z,6,Between Liverpool Street and Aldgate,Aldgate,2025-11-27T11:28:03Z,2025-11-27T11:28:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:58.884Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-602037545,1,450,940GZZLUUXB,Uxbridge Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,1207,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T11:48:04Z,2025-11-27T11:48:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.464Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-754867820,1,433,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,97,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:29:34Z,2025-11-27T11:29:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.247Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1877273258,1,432,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,216,Left Farringdon,Watford,2025-11-27T11:31:33Z,2025-11-27T11:31:33Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.761Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1883707330,1,424,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T11:27:57.962793Z,1746,Between North Harrow and Harrow-on-the-Hill,Baker Street,2025-11-27T11:57:03Z,2025-11-27T11:57:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.57Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1526331002,1,421,940GZZLUWAF,Watford Underground Station,metropolitan,Metropolitan,Southbound - Platform 1,,2025-11-27T11:27:57.962793Z,1567,Between Wembley Park and Preston Road,Watford,2025-11-27T11:54:04Z,2025-11-27T11:54:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:07.773Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-754605598,1,406,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,126,Between Baker Street and Great Portland Street,Aldgate,2025-11-27T11:30:03Z,2025-11-27T11:30:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.978Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1364227417,1,423,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T11:27:57.962793Z,7,Between Willesden Green and Finchley Road,Baker Street,2025-11-27T11:28:04Z,2025-11-27T11:28:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.57Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUBST,Baker Street Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1364292953,1,433,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,967,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:44:04Z,2025-11-27T11:44:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.57Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",207429121,1,433,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,546,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:37:03Z,2025-11-27T11:37:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.761Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1587009290,1,433,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,427,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:35:04Z,2025-11-27T11:35:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.663Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1939182034,1,430,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound - Platform 4,,2025-11-27T11:27:57.962793Z,546,Between Neasden and Wembley Park,Uxbridge,2025-11-27T11:37:03Z,2025-11-27T11:37:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.101Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-799817084,1,421,940GZZLUNHA,North Harrow Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,427,Between Wembley Park and Preston Road,Watford,2025-11-27T11:35:04Z,2025-11-27T11:35:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.512Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",609549776,1,440,940GZZLUGPS,Great Portland Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,606,Approaching Neasden Platform 4,Aldgate,2025-11-27T11:38:03Z,2025-11-27T11:38:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.761Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-378529332,1,440,940GZZLUWIG,Willesden Green Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T11:27:57.962793Z,307,Approaching Neasden Platform 4,Aldgate,2025-11-27T11:33:04Z,2025-11-27T11:33:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:08.302Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",799597425,1,435,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,967,At Barbican Platform 1,Check Front of Train,2025-11-27T11:44:04Z,2025-11-27T11:44:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1411107243,1,433,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,247,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:32:04Z,2025-11-27T11:32:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1276997524,1,406,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,427,Between Baker Street and Great Portland Street,Aldgate,2025-11-27T11:35:04Z,2025-11-27T11:35:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",799400817,1,405,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,667,Between Liverpool Street and Aldgate,Check Front of Train,2025-11-27T11:39:04Z,2025-11-27T11:39:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
